filename	scene_label
audio/airport-barcelona-1-84-s4.wav	airport
audio/airport-barcelona-1-47-s4.wav	airport
audio/airport-barcelona-1-77-s4.wav	airport
audio/airport-barcelona-0-9-s4.wav	airport
audio/airport-barcelona-1-21-s4.wav	airport
audio/airport-barcelona-1-62-s4.wav	airport
audio/airport-barcelona-1-23-s4.wav	airport
audio/airport-helsinki-3-140-s4.wav	airport
audio/airport-helsinki-3-119-s4.wav	airport
audio/airport-helsinki-3-129-s4.wav	airport
audio/airport-helsinki-3-155-s4.wav	airport
audio/airport-helsinki-3-152-s4.wav	airport
audio/airport-helsinki-3-151-s4.wav	airport
audio/airport-helsinki-3-156-s4.wav	airport
audio/airport-lisbon-1122-42055-s4.wav	airport
audio/airport-lisbon-1000-40242-s4.wav	airport
audio/airport-lisbon-1000-43679-s4.wav	airport
audio/airport-lisbon-1000-42196-s4.wav	airport
audio/airport-lisbon-1000-42416-s4.wav	airport
audio/airport-lisbon-1000-42274-s4.wav	airport
audio/airport-lisbon-1000-41312-s4.wav	airport
audio/airport-london-6-296-s4.wav	airport
audio/airport-london-5-222-s4.wav	airport
audio/airport-london-5-240-s4.wav	airport
audio/airport-london-5-247-s4.wav	airport
audio/airport-london-5-252-s4.wav	airport
audio/airport-london-5-233-s4.wav	airport
audio/airport-london-6-266-s4.wav	airport
audio/airport-lyon-1041-40393-s4.wav	airport
audio/airport-lyon-1101-43038-s4.wav	airport
audio/airport-lyon-1095-43055-s4.wav	airport
audio/airport-lyon-1095-44085-s4.wav	airport
audio/airport-lyon-1101-42791-s4.wav	airport
audio/airport-lyon-1041-43796-s4.wav	airport
audio/airport-lyon-1095-40777-s4.wav	airport
audio/airport-milan-1089-41486-s4.wav	airport
audio/airport-milan-1061-41750-s4.wav	airport
audio/airport-milan-1061-41111-s4.wav	airport
audio/airport-milan-1089-41064-s4.wav	airport
audio/airport-milan-1108-43083-s4.wav	airport
audio/airport-milan-1089-40910-s4.wav	airport
