filename	scene_label
audio/airport-barcelona-203-6131-c.wav	airport
audio/airport-barcelona-203-6135-c.wav	airport
audio/airport-barcelona-203-6137-c.wav	airport
audio/airport-helsinki-204-6149-c.wav	airport
audio/airport-helsinki-204-6143-c.wav	airport
audio/airport-helsinki-204-6155-c.wav	airport
audio/airport-lisbon-1175-44106-c.wav	airport
audio/airport-lisbon-1175-45070-c.wav	airport
audio/airport-lisbon-1175-44210-c.wav	airport
audio/airport-london-205-6190-c.wav	airport
audio/airport-london-205-6185-c.wav	airport
audio/airport-london-205-6225-c.wav	airport
audio/airport-lyon-1169-44321-c.wav	airport
audio/airport-lyon-1169-45263-c.wav	airport
audio/airport-lyon-1169-44782-c.wav	airport
audio/airport-milan-1172-45028-c.wav	airport
audio/airport-milan-1172-45165-c.wav	airport
audio/airport-milan-1172-44661-c.wav	airport
audio/airport-paris-206-6279-c.wav	airport
audio/airport-paris-206-6265-c.wav	airport
audio/airport-paris-206-6267-c.wav	airport
audio/airport-prague-1173-45158-c.wav	airport
audio/airport-prague-1173-44425-c.wav	airport
audio/airport-prague-1195-44149-c.wav	airport
audio/airport-stockholm-208-6338-c.wav	airport
audio/airport-stockholm-207-6293-c.wav	airport
audio/airport-stockholm-207-6302-c.wav	airport
audio/airport-vienna-209-6381-c.wav	airport
audio/airport-vienna-209-6384-c.wav	airport
audio/airport-vienna-209-6373-c.wav	airport
audio/airport-barcelona-203-6134-c.wav	airport
audio/airport-helsinki-204-6163-c.wav	airport
audio/airport-lisbon-1175-44233-c.wav	airport
audio/bus-barcelona-210-6399-c.wav	bus
audio/bus-barcelona-210-6395-c.wav	bus
audio/bus-barcelona-210-6397-c.wav	bus
audio/bus-helsinki-211-6436-c.wav	bus
audio/bus-helsinki-211-6429-c.wav	bus
audio/bus-helsinki-211-6443-c.wav	bus
audio/bus-lisbon-1226-44491-c.wav	bus
audio/bus-lisbon-1212-44406-c.wav	bus
audio/bus-lisbon-1226-44601-c.wav	bus
audio/bus-london-213-6499-c.wav	bus
audio/bus-london-213-6494-c.wav	bus
audio/bus-london-213-6493-c.wav	bus
audio/bus-lyon-1186-44895-c.wav	bus
audio/bus-lyon-1186-44536-c.wav	bus
audio/bus-lyon-1186-45670-c.wav	bus
audio/bus-milan-1180-45283-c.wav	bus
audio/bus-milan-1180-45321-c.wav	bus
audio/bus-milan-1180-44818-c.wav	bus
audio/bus-paris-216-6535-c.wav	bus
audio/bus-paris-216-6537-c.wav	bus
audio/bus-paris-215-6521-c.wav	bus
