filename	scene_label
audio/airport-barcelona-203-6137-s5.wav	airport
audio/airport-barcelona-203-6134-s5.wav	airport
audio/airport-barcelona-203-6132-s5.wav	airport
audio/airport-helsinki-204-6145-s5.wav	airport
audio/airport-helsinki-204-6167-s5.wav	airport
audio/airport-helsinki-204-6149-s5.wav	airport
audio/airport-lisbon-1175-44918-s5.wav	airport
audio/airport-lisbon-1175-45362-s5.wav	airport
audio/airport-lisbon-1175-45357-s5.wav	airport
audio/airport-london-205-6201-s5.wav	airport
audio/airport-london-205-6233-s5.wav	airport
audio/airport-london-205-6222-s5.wav	airport
audio/airport-lyon-1169-45560-s5.wav	airport
audio/airport-lyon-1169-44283-s5.wav	airport
audio/airport-lyon-1169-44434-s5.wav	airport
audio/airport-milan-1172-44624-s5.wav	airport
audio/airport-milan-1172-44661-s5.wav	airport
audio/airport-milan-1172-44103-s5.wav	airport
audio/airport-paris-206-6259-s5.wav	airport
audio/airport-paris-206-6257-s5.wav	airport
audio/airport-paris-206-6242-s5.wav	airport
audio/airport-prague-1195-45109-s5.wav	airport
audio/airport-prague-1195-45260-s5.wav	airport
audio/airport-prague-1195-45657-s5.wav	airport
audio/airport-stockholm-207-6291-s5.wav	airport
audio/airport-stockholm-207-6290-s5.wav	airport
audio/airport-stockholm-208-6318-s5.wav	airport
audio/airport-vienna-209-6366-s5.wav	airport
audio/airport-vienna-209-6352-s5.wav	airport
audio/airport-vienna-209-6364-s5.wav	airport
audio/airport-barcelona-203-6136-s5.wav	airport
audio/airport-helsinki-204-6157-s5.wav	airport
audio/airport-lisbon-1175-44106-s5.wav	airport
audio/bus-barcelona-210-6411-s5.wav	bus
audio/bus-barcelona-210-6399-s5.wav	bus
audio/bus-barcelona-210-6410-s5.wav	bus
audio/bus-helsinki-211-6431-s5.wav	bus
audio/bus-helsinki-211-6459-s5.wav	bus
audio/bus-helsinki-211-6436-s5.wav	bus
audio/bus-lisbon-1212-44366-s5.wav	bus
audio/bus-lisbon-1223-45689-s5.wav	bus
audio/bus-lisbon-1212-45715-s5.wav	bus
audio/bus-london-212-6472-s5.wav	bus
audio/bus-london-212-6470-s5.wav	bus
audio/bus-london-212-6481-s5.wav	bus
audio/bus-lyon-1177-44264-s5.wav	bus
audio/bus-lyon-1177-45598-s5.wav	bus
audio/bus-lyon-1177-45494-s5.wav	bus
audio/bus-milan-1180-44684-s5.wav	bus
audio/bus-milan-1180-44115-s5.wav	bus
audio/bus-milan-1190-44132-s5.wav	bus
audio/bus-paris-215-6527-s5.wav	bus
audio/bus-paris-214-6512-s5.wav	bus
audio/bus-paris-214-6510-s5.wav	bus
audio/bus-prague-1207-44175-s5.wav	bus
audio/bus-prague-1215-44476-s5.wav	bus
audio/bus-prague-1215-45746-s5.wav	bus
audio/bus-stockholm-218-6592-s5.wav	bus
audio/bus-stockholm-218-6588-s5.wav	bus
audio/bus-stockholm-218-6583-s5.wav	bus
audio/bus-vienna-219-6610-s5.wav	bus
audio/bus-vienna-219-6593-s5.wav	bus
audio/bus-vienna-219-6626-s5.wav	bus
audio/bus-barcelona-210-6396-s5.wav	bus
audio/bus-helsinki-211-6460-s5.wav	bus
audio/bus-lisbon-1223-44407-s5.wav	bus
audio/metro-barcelona-220-6676-s5.wav	metro
audio/metro-barcelona-220-6656-s5.wav	metro
audio/metro-barcelona-220-6644-s5.wav	metro
audio/metro-helsinki-222-6722-s5.wav	metro
audio/metro-helsinki-221-6687-s5.wav	metro
audio/metro-helsinki-222-6729-s5.wav	metro
audio/metro-lisbon-1199-44282-s5.wav	metro
audio/metro-lisbon-1199-45154-s5.wav	metro
audio/metro-lisbon-1224-44776-s5.wav	metro
audio/metro-london-223-6776-s5.wav	metro
audio/metro-london-223-6774-s5.wav	metro
audio/metro-london-223-6773-s5.wav	metro
audio/metro-lyon-1206-44814-s5.wav	metro
audio/metro-lyon-1181-45374-s5.wav	metro
audio/metro-lyon-1201-44530-s5.wav	metro
audio/metro-milan-1197-45145-s5.wav	metro
audio/metro-milan-1197-44929-s5.wav	metro
audio/metro-milan-1197-44975-s5.wav	metro
audio/metro-paris-224-6781-s5.wav	metro
audio/metro-paris-226-6817-s5.wav	metro
audio/metro-paris-226-6815-s5.wav	metro
audio/metro-prague-1213-44857-s5.wav	metro
audio/metro-prague-1163-45310-s5.wav	metro
audio/metro-prague-1163-45469-s5.wav	metro
audio/metro-stockholm-227-6821-s5.wav	metro
audio/metro-stockholm-227-6834-s5.wav	metro
audio/metro-stockholm-227-6823-s5.wav	metro
audio/metro-vienna-228-6867-s5.wav	metro
