filename	scene_label
audio/airport-barcelona-1-20-s2.wav	airport
audio/airport-barcelona-1-65-s2.wav	airport
audio/airport-barcelona-1-84-s2.wav	airport
audio/airport-barcelona-1-96-s2.wav	airport
audio/airport-barcelona-1-86-s2.wav	airport
audio/airport-barcelona-1-57-s2.wav	airport
audio/airport-barcelona-0-3-s2.wav	airport
audio/airport-helsinki-3-151-s2.wav	airport
audio/airport-helsinki-4-215-s2.wav	airport
audio/airport-helsinki-3-147-s2.wav	airport
audio/airport-helsinki-3-160-s2.wav	airport
audio/airport-helsinki-4-200-s2.wav	airport
audio/airport-helsinki-3-123-s2.wav	airport
audio/airport-helsinki-4-216-s2.wav	airport
audio/airport-lisbon-1122-41037-s2.wav	airport
audio/airport-lisbon-1000-40329-s2.wav	airport
audio/airport-lisbon-1000-44083-s2.wav	airport
audio/airport-lisbon-1000-41323-s2.wav	airport
audio/airport-lisbon-1000-40073-s2.wav	airport
audio/airport-lisbon-1114-40895-s2.wav	airport
audio/airport-lisbon-1122-40819-s2.wav	airport
audio/airport-london-6-305-s2.wav	airport
audio/airport-london-6-302-s2.wav	airport
audio/airport-london-5-245-s2.wav	airport
audio/airport-london-5-238-s2.wav	airport
audio/airport-london-6-290-s2.wav	airport
audio/airport-london-6-294-s2.wav	airport
audio/airport-london-6-266-s2.wav	airport
audio/airport-lyon-1101-43528-s2.wav	airport
audio/airport-lyon-1041-41166-s2.wav	airport
audio/airport-lyon-1041-43035-s2.wav	airport
audio/airport-lyon-1095-43177-s2.wav	airport
audio/airport-lyon-1095-43631-s2.wav	airport
audio/airport-lyon-1041-40156-s2.wav	airport
audio/airport-lyon-1041-42809-s2.wav	airport
audio/airport-milan-1061-44080-s2.wav	airport
audio/airport-milan-1108-41891-s2.wav	airport
audio/airport-milan-1089-42172-s2.wav	airport
audio/airport-milan-1108-43385-s2.wav	airport
audio/airport-milan-1089-40910-s2.wav	airport
audio/airport-milan-1108-42132-s2.wav	airport
audio/airport-milan-1108-41659-s2.wav	airport
audio/airport-paris-7-344-s2.wav	airport
audio/airport-paris-9-387-s2.wav	airport
audio/airport-paris-9-372-s2.wav	airport
audio/airport-paris-7-329-s2.wav	airport
audio/airport-paris-7-316-s2.wav	airport
audio/airport-paris-9-407-s2.wav	airport
audio/airport-paris-8-358-s2.wav	airport
audio/airport-prague-1023-40542-s2.wav	airport
audio/airport-prague-1015-40047-s2.wav	airport
audio/airport-prague-1023-40436-s2.wav	airport
audio/airport-prague-1023-41426-s2.wav	airport
audio/airport-prague-1069-40151-s2.wav	airport
audio/airport-prague-1069-40882-s2.wav	airport
audio/airport-prague-1069-41895-s2.wav	airport
audio/airport-stockholm-11-458-s2.wav	airport
audio/airport-stockholm-11-469-s2.wav	airport
audio/airport-stockholm-10-417-s2.wav	airport
audio/airport-stockholm-12-498-s2.wav	airport
audio/airport-stockholm-12-505-s2.wav	airport
audio/airport-stockholm-10-426-s2.wav	airport
audio/airport-stockholm-10-448-s2.wav	airport
audio/airport-vienna-14-598-s2.wav	airport
audio/airport-vienna-13-549-s2.wav	airport
audio/airport-vienna-13-513-s2.wav	airport
audio/airport-vienna-13-557-s2.wav	airport
audio/airport-vienna-14-586-s2.wav	airport
audio/airport-vienna-13-562-s2.wav	airport
audio/airport-vienna-13-555-s2.wav	airport
audio/airport-barcelona-1-30-s2.wav	airport
audio/airport-helsinki-3-120-s2.wav	airport
audio/airport-lisbon-1122-41270-s2.wav	airport
audio/airport-london-5-229-s2.wav	airport
audio/airport-lyon-1101-44070-s2.wav	airport
audio/bus-barcelona-17-696-s2.wav	bus
audio/bus-barcelona-15-627-s2.wav	bus
audio/bus-barcelona-16-645-s2.wav	bus
audio/bus-barcelona-16-657-s2.wav	bus
audio/bus-barcelona-16-647-s2.wav	bus
audio/bus-barcelona-15-619-s2.wav	bus
audio/bus-barcelona-17-684-s2.wav	bus
audio/bus-helsinki-20-783-s2.wav	bus
audio/bus-helsinki-19-776-s2.wav	bus
audio/bus-helsinki-18-742-s2.wav	bus
audio/bus-helsinki-20-796-s2.wav	bus
audio/bus-helsinki-19-767-s2.wav	bus
audio/bus-helsinki-18-720-s2.wav	bus
audio/bus-helsinki-19-777-s2.wav	bus
audio/bus-lisbon-1156-41840-s2.wav	bus
audio/bus-lisbon-1059-40801-s2.wav	bus
audio/bus-lisbon-1070-42589-s2.wav	bus
audio/bus-lisbon-1013-40349-s2.wav	bus
audio/bus-lisbon-1059-40403-s2.wav	bus
audio/bus-lisbon-1140-41741-s2.wav	bus
audio/bus-lisbon-1156-40991-s2.wav	bus
audio/bus-london-23-859-s2.wav	bus
audio/bus-london-24-863-s2.wav	bus
audio/bus-london-24-860-s2.wav	bus
audio/bus-london-23-849-s2.wav	bus
audio/bus-london-25-874-s2.wav	bus
audio/bus-london-21-824-s2.wav	bus
audio/bus-london-22-835-s2.wav	bus
audio/bus-lyon-1124-42726-s2.wav	bus
